game_number,player,start_pos,direction,word,score
16,player 2,"(0, 9)",down,hepi,6
16,player 3,"(1, 6)",across,hyze,6
16,player 4,"(8, 0)",down,geg,4
16,player 1,"(0, 9)",across,home,4
16,player 2,"(8, 9)",across,afone,8
16,player 3,"(5, 12)",down,zatnj,7
16,player 4,"(5, 11)",across,uz,3
16,player 1,"(9, 4)",across,iw,1
16,player 2,"(5, 10)",across,buzi,4
16,player 3,"(0, 12)",down,eś,5
16,player 4,"(2, 13)",down,zyzi,4
16,player 2,"(0, 7)",down,nyso,6
17,player 1,"(7, 8)",across,aa,2
17,player 1,"(6, 8)",down,fazo,7
17,player 2,"(8, 4)",across,zamazani,58
17,player 3,"(7, 0)",across,włomu,30
17,player 4,"(8, 5)",down,aa,1
17,player 1,"(5, 1)",down,było,6
17,player 2,"(3, 3)",down,pelam,10
17,player 3,"(4, 11)",down,rodnikó,11
17,player 4,"(5, 1)",across,bal,1
17,player 1,"(5, 11)",across,omy,4
17,player 2,"(4, 3)",across,eś,10
17,player 3,"(1, 13)",down,wręcysz,20
17,player 4,"(1, 12)",across,iw,1
17,player 1,"(3, 1)",across,zip,2
17,player 2,"(0, 2)",down,rtci,7
17,player 3,"(0, 1)",across,orosił,7
17,player 4,"(0, 1)",across,orosiłe,3
17,player 1,"(0, 7)",down,elką,9
17,player 2,"(2, 7)",across,kapic,6
17,player 3,"(0, 9)",down,odpisz,6
17,player 4,"(9, 11)",across,kie,2
17,player 1,"(0, 5)",down,ird,3
17,player 2,"(4, 6)",down,pniem,5
17,player 3,"(10, 10)",down,tyj,9
17,player 4,"(9, 13)",down,etk,4
17,player 1,"(0, 9)",across,on,1
17,player 2,"(12, 8)",across,gej,4
17,player 4,"(3, 9)",across,iw,1
17,player 1,"(5, 6)",across,ny,2
17,player 2,"(8, 1)",across,on,1
17,player 2,"(10, 9)",across,wtó,1
18,player 1,"(7, 8)",across,aj,4
18,player 1,"(7, 6)",across,szaje,6
18,player 2,"(7, 10)",down,edypoi,10
18,player 3,"(5, 6)",down,husaa,8
18,player 4,"(9, 6)",across,aj,3
18,player 1,"(5, 5)",across,chn,3
18,player 2,"(11, 4)",across,winietoy,62
18,player 3,"(8, 1)",across,rodola,7
18,player 4,"(11, 4)",down,we,1
18,player 1,"(4, 7)",across,in,2
18,player 2,"(0, 7)",down,karpin,18
18,player 3,"(2, 6)",across,wraża,8
18,player 4,"(10, 4)",down,ewe,2
18,player 1,"(0, 6)",across,wkluz,7
18,player 2,"(6, 8)",down,dań,9
18,player 3,"(7, 1)",down,trasóce,24
18,player 4,"(2, 10)",down,agio,6
18,player 1,"(3, 4)",across,grep,5
18,player 2,"(5, 9)",across,pot,4
18,player 3,"(9, 9)",across,byss,5
18,player 4,"(3, 10)",across,gilz,6
18,player 1,"(0, 6)",across,wkluzało,4
18,player 2,"(13, 0)",across,fezk,8
18,player 3,"(0, 13)",down,on,2
18,player 4,"(8, 10)",across,da,1
18,player 1,"(10, 1)",across,sire,2
18,player 2,"(0, 4)",down,weng,3
18,player 3,"(1, 4)",across,eś,5
18,player 4,"(2, 3)",across,on,1
18,player 1,"(0, 3)",across,iw,1
18,player 2,"(11, 6)",down,ny,2
18,player 3,"(5, 11)",down,tą,5
18,player 4,"(3, 5)",down,ręc,5
18,player 1,"(0, 2)",across,hiw,3
19,player 1,"(7, 8)",across,eklo,6
19,player 1,"(7, 7)",across,pekloa,6
19,player 2,"(2, 11)",down,wizuro,9
19,player 3,"(5, 7)",across,prawusy,8
19,player 4,"(4, 9)",down,aa,1
19,player 1,"(3, 11)",across,in,1
19,player 2,"(7, 12)",down,anaeob,10
19,player 3,"(7, 9)",down,ksanenu,8
19,player 4,"(9, 8)",across,aa,1
19,player 1,"(9, 11)",across,łat,5
19,player 2,"(11, 8)",across,sektow,10
19,player 3,"(13, 6)",across,pijuy,8
19,player 4,"(2, 9)",across,hiw,4
19,player 1,"(9, 5)",across,zmraa,4
19,player 2,"(0, 7)",down,zaciep,15
19,player 3,"(0, 3)",across,olbrzmią,64
19,player 4,"(0, 4)",down,lejom,9
