game_number,player,start_pos,direction,word,score
18,player 1,"(6, 8)",down,prążu,15
18,player 2,"(4, 12)",down,pikligi,10
18,player 3,"(10, 4)",across,backuu,11
18,player 4,"(9, 10)",across,logó,8
18,player 1,"(9, 6)",down,ścsz,7
18,player 2,"(5, 9)",across,walić,10
18,player 3,"(1, 10)",down,fryca,12
18,player 4,"(2, 8)",across,yaria,6
18,player 1,"(1, 3)",across,stwoom,8
18,player 2,"(0, 6)",down,bonzę,10
18,player 3,"(8, 4)",down,hebau,8
18,player 4,"(0, 0)",across,ozea,12
18,player 1,"(0, 1)",down,zań,16
18,player 2,"(3, 3)",across,hanzy,13
18,player 3,"(11, 1)",across,taga,12
18,player 4,"(8, 1)",down,odetnj,16
18,player 1,"(1, 4)",down,tramwi,7
18,player 2,"(6, 1)",across,dipisk,8
18,player 3,"(11, 9)",across,ził,11
18,player 4,"(12, 4)",across,uszł,4
18,player 1,"(4, 2)",down,owit,4
18,player 3,"(11, 10)",down,in,1
18,player 4,"(8, 3)",across,mh,2
18,player 4,"(12, 0)",across,in,1
19,player 1,"(7, 7)",across,damnai,16
19,player 1,"(3, 11)",down,kojca,12
19,player 2,"(5, 8)",across,źgajm,14
19,player 3,"(7, 12)",down,inbą,9
19,player 4,"(5, 8)",down,źgań,10
19,player 1,"(3, 8)",across,huskmi,10
19,player 2,"(10, 11)",down,tó,17
19,player 3,"(0, 13)",down,lapis,12
19,player 4,"(1, 9)",across,kwita,6
19,player 1,"(8, 5)",across,wiań,3
19,player 2,"(8, 5)",down,wsysna,5
19,player 3,"(11, 0)",across,wrzynsz,11
19,player 4,"(13, 5)",across,aśći,12
19,player 1,"(10, 1)",down,irch,12
19,player 2,"(14, 8)",across,wzdęce,12
19,player 3,"(14, 0)",across,rytel,24
19,player 4,"(9, 10)",across,łaby,6
19,player 1,"(7, 3)",down,reżiy,8
19,player 2,"(7, 0)",across,alpr,15
19,player 3,"(4, 0)",down,rdzao,5
19,player 4,"(12, 8)",across,pf,7
19,player 1,"(5, 0)",across,dokuł,9
19,player 2,"(3, 2)",down,ankap,3
19,player 3,"(5, 0)",across,dokułe,1
19,player 4,"(3, 2)",across,aa,3
19,player 1,"(0, 10)",down,iw,1
19,player 4,"(4, 5)",down,eee,2
20,player 1,"(7, 7)",across,ryde,12
20,player 1,"(6, 10)",down,heksą,16
20,player 2,"(9, 8)",across,cisty,7
20,player 3,"(6, 8)",down,ny,1
20,player 4,"(4, 12)",down,powozy,6
20,player 1,"(4, 10)",across,nypi,5
20,player 2,"(5, 3)",across,okonice,59
20,player 3,"(0, 13)",down,radli,12
20,player 4,"(3, 3)",down,biomam,15
20,player 1,"(7, 0)",across,raźa,33
20,player 2,"(4, 5)",down,wozgzę,11
20,player 3,"(6, 1)",down,nalać,10
20,player 4,"(0, 11)",down,sefiy,10
20,player 1,"(0, 6)",across,partes,21
20,player 2,"(3, 0)",across,szubo,6
20,player 3,"(0, 0)",down,diasi,15
20,player 4,"(1, 0)",across,iśce,12
20,player 1,"(3, 6)",across,eugeii,9
20,player 2,"(9, 0)",across,maż,7
20,player 3,"(9, 8)",down,czaró,7
20,player 4,"(11, 3)",across,hycała,17
20,player 1,"(10, 4)",down,byt,8
20,player 2,"(10, 6)",down,jawk,6
20,player 3,"(0, 7)",down,aj,3
20,player 4,"(0, 3)",down,we,1
20,player 1,"(2, 11)",across,fad,2
20,player 2,"(7, 12)",across,on,1
21,player 1,"(7, 7)",across,ideał,16
21,player 1,"(4, 10)",down,poradzil,63
21,player 2,"(5, 7)",across,hołotk,11
21,player 3,"(10, 9)",across,limb,7
21,player 4,"(2, 8)",down,neko,4
21,player 1,"(10, 12)",down,bzyc,7
21,player 2,"(13, 9)",across,otaca,10
21,player 3,"(3, 5)",across,zise,3
21,player 4,"(1, 6)",down,ślij,10
21,player 1,"(2, 8)",across,nefi,7
21,player 2,"(14, 6)",across,imen,15
21,player 3,"(8, 2)",across,giseów,11
21,player 4,"(7, 3)",down,niwaca,10
21,player 1,"(10, 0)",across,wskaży,16
21,player 2,"(5, 0)",down,pęstowe,33
21,player 3,"(12, 2)",across,bajze,11
21,player 4,"(5, 0)",across,paź,10
21,player 1,"(0, 11)",down,upią,20
21,player 2,"(1, 11)",across,pać,14
21,player 3,"(0, 1)",down,awidna,12
21,player 4,"(0, 0)",across,hańsim,42
21,player 1,"(0, 7)",across,grocu,21
21,player 2,"(3, 0)",across,odry,8
21,player 2,"(5, 12)",down,ku,3
21,player 1,"(6, 12)",across,uz,1
21,player 2,"(0, 4)",down,in,1
22,player 1,"(7, 7)",across,pupą,24
22,player 1,"(2, 10)",down,anteną,8
22,player 2,"(2, 8)",across,jeasu,11
22,player 3,"(5, 3)",across,ergonmie,60
22,player 4,"(2, 4)",down,bohr,10
22,player 1,"(6, 10)",across,nicę,8
22,player 2,"(3, 1)",across,rodowa,10
22,player 3,"(1, 1)",down,parań,18
22,player 4,"(1, 12)",down,jukk,7
22,player 1,"(5, 5)",down,gilowy,7
22,player 2,"(10, 2)",across,goły,10
22,player 3,"(7, 0)",across,marsal,18
22,player 4,"(9, 5)",across,wisis,4
22,player 1,"(9, 3)",down,noyów,13
22,player 2,"(13, 1)",across,hewr,10
22,player 3,"(1, 5)",across,cyka,7
22,player 4,"(9, 7)",down,staz,4
22,player 1,"(12, 7)",across,zlodźie,16
22,player 2,"(10, 13)",down,dżem,18
22,player 3,"(10, 10)",across,teid,6
22,player 4,"(6, 12)",down,cło,4
22,player 1,"(0, 2)",down,pf,7
22,player 2,"(0, 6)",down,wyza,2
22,player 3,"(4, 10)",across,tyk,2
22,player 4,"(1, 11)",across,aj,1
22,player 1,"(6, 5)",across,in,1
22,player 3,"(4, 7)",down,in,1
23,player 1,"(7, 7)",across,kipią,22
23,player 1,"(5, 8)",down,zbite,7
23,player 2,"(4, 10)",down,fisia,13
23,player 3,"(9, 6)",across,cieć,9
