game_number,player,start_pos,direction,word,score
14,player 4,"(0, 4)",across,naścel,10
14,player 1,"(13, 1)",across,chwal,7
14,player 2,"(4, 0)",across,piepza,7
14,player 3,"(0, 0)",down,metopy,24
14,player 4,"(1, 0)",across,erb,8
14,player 1,"(8, 3)",across,łeż,6
14,player 2,"(12, 6)",across,wąto,9
14,player 3,"(4, 12)",across,on,1
14,player 4,"(11, 0)",across,ny,1
14,player 1,"(3, 2)",down,we,1
14,player 3,"(9, 11)",across,do,1
15,player 1,"(7, 7)",across,jeżona,24
15,player 1,"(2, 11)",down,biatlnie,60
15,player 2,"(4, 7)",across,spręał,17
15,player 3,"(0, 7)",down,ogadsz,24
15,player 4,"(0, 6)",across,pogmezmy,63
15,player 1,"(2, 2)",across,czelna,9
15,player 2,"(1, 4)",down,semickmi,62
15,player 3,"(7, 0)",across,baormi,21
15,player 4,"(5, 1)",across,uhlch,11
15,player 1,"(6, 0)",down,obkadaj,10
15,player 2,"(2, 11)",across,bóś,15
15,player 3,"(12, 0)",across,jett,7
15,player 4,"(9, 3)",down,nurtu,10
15,player 1,"(9, 5)",across,pysznień,65
15,player 2,"(9, 5)",down,paź,10
15,player 3,"(13, 3)",across,uznać,9
15,player 4,"(9, 10)",down,idylo,7
15,player 1,"(12, 10)",across,lwią,8
15,player 2,"(10, 0)",across,dołusa,6
15,player 3,"(4, 1)",down,ku,2
15,player 4,"(6, 8)",down,we,1
15,player 1,"(11, 7)",across,yery,4
15,player 2,"(11, 12)",down,hiw,4
15,player 2,"(5, 2)",down,hao,1
16,player 1,"(7, 7)",across,zwarte,14
16,player 1,"(3, 7)",down,osadzało,60
16,player 2,"(3, 2)",across,agonio,13
16,player 3,"(7, 11)",down,triodą,14
16,player 4,"(2, 2)",down,mamunek,13
16,player 1,"(7, 0)",across,frezji,33
16,player 2,"(10, 9)",across,dho,8
16,player 3,"(0, 4)",down,pobocy,12
16,player 4,"(12, 8)",across,łażą,9
16,player 1,"(0, 3)",across,spornik,21
16,player 2,"(4, 6)",across,wstawe,7
16,player 3,"(0, 11)",down,hangea,14
16,player 4,"(3, 9)",down,bajca,8
